LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1734686397.901565,674330.000,42561,3,AX,1,100,0.957
1734686397.941567,674370.000,42561,3,AX,1,100,0.954
1734686397.981568,674410.000,42561,3,AX,1,100,0.957
1734686398.021570,674450.000,42577,2,AX,1,100,0.955
1734686398.061571,674490.000,42577,2,AX,1,100,0.955
1734686398.097239,674525.667,42593,3,AX,1,100,0.955
1734686398.132907,674561.333,42593,3,AX,1,100,0.952
1734686398.168576,674597.000,42593,3,AX,1,100,0.956
1734686398.208577,674637.000,42609,3,AX,1,100,0.956
1734686398.248578,674677.000,42609,3,AX,1,100,0.950
1734686398.288580,674717.000,42609,3,AX,1,100,0.951
1734686398.328581,674757.000,42626,2,AX,1,100,0.960
1734686398.368583,674797.000,42626,2,AX,1,100,0.957
1734686398.408584,674837.000,42645,3,AX,1,100,0.957
1734686398.448586,674877.000,42645,3,AX,1,100,0.955
1734686398.488587,674917.000,42645,3,AX,1,100,0.956
1734686398.528589,674957.000,42661,2,AX,1,100,0.955
1734686398.568590,674997.000,42661,2,AX,1,100,0.954
1734686398.608592,675037.000,42676,3,AX,1,100,0.954
1734686398.648593,675077.000,42676,3,AX,1,100,0.959
1734686398.688595,675117.000,42676,3,AX,1,100,0.956
1734686398.728596,675157.000,42694,2,AX,1,100,0.951
1734686398.768598,675197.000,42694,2,AX,1,100,0.956
1734686398.808599,675237.000,42710,3,AX,1,100,0.959
1734686398.848601,675277.000,42710,3,AX,1,100,0.951
1734686398.888602,675317.000,42710,3,AX,1,100,0.959
1734686398.928604,675357.000,42727,2,AX,1,100,0.952
1734686398.968606,675397.000,42727,2,AX,1,100,0.950
1734686399.008607,675437.000,42741,3,AX,1,100,0.958
1734686399.048609,675477.000,42741,3,AX,1,100,0.956
1734686399.088610,675517.000,42741,3,AX,1,100,0.952
1734686399.128612,675557.000,42759,2,AX,1,100,0.951
1734686399.168613,675597.000,42759,2,AX,1,100,0.958
1734686399.204281,675632.667,42775,3,AX,1,100,0.957
1734686399.239949,675668.333,42775,3,AX,1,100,0.955
1734686399.275617,675704.000,42775,3,AX,1,100,0.954
1734686399.315619,675744.000,42794,3,AX,1,100,0.958
1734686399.355620,675784.000,42794,3,AX,1,100,0.955
1734686399.395622,675824.000,42794,3,AX,1,100,0.956
1734686399.435623,675864.000,42809,2,AX,1,100,0.954
1734686399.475625,675904.000,42809,2,AX,1,100,0.956
1734686399.515626,675944.000,42826,3,AX,1,100,0.957
1734686399.555628,675984.000,42826,3,AX,1,100,0.953
1734686399.595629,676024.000,42826,3,AX,1,100,0.956
1734686399.635631,676064.000,42842,2,AX,1,100,0.955
1734686399.675632,676104.000,42842,2,AX,1,100,0.958
1734686399.715634,676144.000,42860,3,AX,1,100,0.956
1734686399.755635,676184.000,42860,3,AX,1,100,0.955
1734686399.795637,676224.000,42860,3,AX,1,100,0.955
1734686399.835638,676264.000,42874,2,AX,1,100,0.954
1734686399.875639,676304.000,42874,2,AX,1,100,0.952
1734686399.915641,676344.000,42891,3,AX,1,100,0.957
1734686399.955642,676384.000,42891,3,AX,1,100,0.951
1734686399.995644,676424.000,42891,3,AX,1,100,0.955
1734686400.035312,676463.667,42909,3,AX,1,100,0.957
1734686400.074980,676503.333,42909,3,AX,1,100,0.952
1734686400.114649,676543.000,42909,3,AX,1,100,0.955
1734686400.154650,676583.000,42929,2,AX,1,100,0.953
1734686400.194652,676623.000,42929,2,AX,1,100,0.958
1734686400.234653,676663.000,42943,3,AX,1,100,0.954
1734686400.274655,676703.000,42943,3,AX,1,100,0.956
1734686400.314656,676743.000,42943,3,AX,1,100,0.956
1734686400.354658,676783.000,42960,2,AX,1,100,0.952
1734686400.394659,676823.000,42960,2,AX,1,100,0.954
1734686400.430327,676858.667,42977,3,AX,1,100,0.955
1734686400.465995,676894.333,42977,3,AX,1,100,0.957
1734686400.501663,676930.000,42977,3,AX,1,100,0.957
1734686400.541665,676970.000,42994,3,AX,1,100,0.957
1734686400.581666,677010.000,42994,3,AX,1,100,0.955
1734686400.621668,677050.000,42994,3,AX,1,100,0.957
1734686400.661669,677090.000,43009,2,AX,1,100,0.952
1734686400.701671,677130.000,43009,2,AX,1,100,0.956
1734686400.741672,677170.000,43026,3,AX,1,100,0.955
1734686400.781674,677210.000,43026,3,AX,1,100,0.952
1734686400.821675,677250.000,43026,3,AX,1,100,0.956
1734686400.861677,677290.000,43044,2,AX,1,100,0.957
1734686400.901678,677330.000,43044,2,AX,1,100,0.954
1734686400.941679,677370.000,43064,4,AX,1,100,0.955
1734686400.981681,677410.000,43064,4,AX,1,100,0.956
1734686401.021683,677450.000,43064,4,AX,1,100,0.955
1734686401.061684,677490.000,43064,4,AX,1,100,0.955
1734686401.101686,677530.000,43081,2,AX,1,100,0.953
1734686401.141687,677570.000,43081,2,AX,1,100,0.953
1734686401.181689,677610.000,43098,3,AX,1,100,0.957
1734686401.221690,677650.000,43098,3,AX,1,100,0.950
1734686401.261692,677690.000,43098,3,AX,1,100,0.961
1734686401.301693,677730.000,43113,3,AX,1,100,0.951
1734686401.341695,677770.000,43113,3,AX,1,100,0.957
1734686401.381696,677810.000,43113,3,AX,1,100,0.956
1734686401.421698,677850.000,43130,2,AX,1,100,0.953
1734686401.461699,677890.000,43130,2,AX,1,100,0.957
1734686401.497367,677925.667,43146,3,AX,1,100,0.955
1734686401.533035,677961.333,43146,3,AX,1,100,0.956
1734686401.568703,677997.000,43146,3,AX,1,100,0.955
1734686401.608705,678037.000,43165,3,AX,1,100,0.952
1734686401.648706,678077.000,43165,3,AX,1,100,0.958
1734686401.688708,678117.000,43165,3,AX,1,100,0.960
1734686401.728709,678157.000,43180,2,AX,1,100,0.954
1734686401.768711,678197.000,43180,2,AX,1,100,0.958
1734686401.808712,678237.000,43197,3,AX,1,100,0.954
1734686401.848714,678277.000,43197,3,AX,1,100,0.959
1734686401.888715,678317.000,43197,3,AX,1,100,0.952
1734686401.928717,678357.000,43213,2,AX,1,100,0.953
1734686401.968718,678397.000,43213,2,AX,1,100,0.958
1734686402.008720,678437.000,43230,3,AX,1,100,0.956
1734686402.048721,678477.000,43230,3,AX,1,100,0.954
1734686402.088723,678517.000,43230,3,AX,1,100,0.955
1734686402.128724,678557.000,43247,2,AX,1,100,0.958
1734686402.168726,678597.000,43247,2,AX,1,100,0.956
1734686402.208727,678637.000,43262,3,AX,1,100,0.951
1734686402.248729,678677.000,43262,3,AX,1,100,0.952
1734686402.288730,678717.000,43262,3,AX,1,100,0.955
1734686402.328732,678757.000,43278,2,AX,1,100,0.956
1734686402.368733,678797.000,43278,2,AX,1,100,0.951
1734686402.408735,678837.000,43298,3,AX,1,100,0.957
1734686402.448736,678877.000,43298,3,AX,1,100,0.956
1734686402.488738,678917.000,43298,3,AX,1,100,0.955
1734686402.528739,678957.000,43314,2,AX,1,100,0.957
1734686402.568741,678997.000,43314,2,AX,1,100,0.957
1734686402.608742,679037.000,43331,3,AX,1,100,0.953
1734686402.648744,679077.000,43331,3,AX,1,100,0.956
1734686402.688745,679117.000,43331,3,AX,1,100,0.958
1734686402.724080,679152.333,43348,3,AX,1,100,0.955
1734686402.759414,679187.667,43348,3,AX,1,100,0.958
1734686402.794749,679223.000,43348,3,AX,1,100,0.956
1734686402.834751,679263.000,43365,2,AX,1,100,0.957
1734686402.874752,679303.000,43365,2,AX,1,100,0.958
1734686402.914754,679343.000,43381,3,AX,1,100,0.956
1734686402.954755,679383.000,43381,3,AX,1,100,0.954
1734686402.994757,679423.000,43381,3,AX,1,100,0.957
1734686403.034758,679463.000,43396,2,AX,1,100,0.953
1734686403.074760,679503.000,43396,2,AX,1,100,0.955
1734686403.114761,679543.000,43413,3,AX,1,100,0.959
1734686403.154763,679583.000,43413,3,AX,1,100,0.952
1734686403.194764,679623.000,43413,3,AX,1,100,0.958
1734686403.234766,679663.000,43432,3,AX,1,100,0.956
1734686403.274767,679703.000,43432,3,AX,1,100,0.954
1734686403.314769,679743.000,43432,3,AX,1,100,0.955
1734686403.354770,679783.000,43448,2,AX,1,100,0.954
1734686403.394772,679823.000,43448,2,AX,1,100,0.956
1734686403.434773,679863.000,43464,3,AX,1,100,0.954
1734686403.474775,679903.000,43464,3,AX,1,100,0.956
1734686403.514776,679943.000,43464,3,AX,1,100,0.952
1734686403.554778,679983.000,43480,2,AX,1,100,0.959
1734686403.594779,680023.000,43480,2,AX,1,100,0.956
1734686403.634781,680063.000,43497,3,AX,1,100,0.958
1734686403.674782,680103.000,43497,3,AX,1,100,0.960
1734686403.714784,680143.000,43497,3,AX,1,100,0.954
1734686403.754785,680183.000,43514,2,AX,1,100,0.956
1734686403.794787,680223.000,43514,2,AX,1,100,0.956
1734686403.834788,680263.000,43530,3,AX,1,100,0.957
1734686403.874790,680303.000,43530,3,AX,1,100,0.953
1734686403.914791,680343.000,43530,3,AX,1,100,0.957
1734686403.950459,680378.667,43547,3,AX,1,100,0.954
1734686403.986127,680414.333,43547,3,AX,1,100,0.957
1734686404.021795,680450.000,43547,3,AX,1,100,0.956
1734686404.062297,680490.500,43565,2,AX,1,100,0.957
1734686404.102798,680531.000,43565,2,AX,1,100,0.957
1734686404.142467,680570.667,43581,3,AX,1,100,0.957
1734686404.182135,680610.333,43581,3,AX,1,100,0.956
1734686404.221803,680650.000,43581,3,AX,1,100,0.956
1734686404.261804,680690.000,43598,2,AX,1,100,0.955
1734686404.301806,680730.000,43598,2,AX,1,100,0.959
1734686404.341807,680770.000,43612,3,AX,1,100,0.954
1734686404.381809,680810.000,43612,3,AX,1,100,0.955
1734686404.421810,680850.000,43612,3,AX,1,100,0.958
1734686404.461812,680890.000,43630,2,AX,1,100,0.953
1734686404.501813,680930.000,43630,2,AX,1,100,0.956
1734686404.541815,680970.000,43646,3,AX,1,100,0.956
1734686404.581816,681010.000,43646,3,AX,1,100,0.957
1734686404.621818,681050.000,43646,3,AX,1,100,0.953
1734686404.661819,681090.000,43663,2,AX,1,100,0.956
1734686404.701821,681130.000,43663,2,AX,1,100,0.953
1734686404.741822,681170.000,43680,3,AX,1,100,0.956
1734686404.781824,681210.000,43680,3,AX,1,100,0.955
1734686404.821825,681250.000,43680,3,AX,1,100,0.957
1734686404.861827,681290.000,43697,3,AX,1,100,0.956
1734686404.901828,681330.000,43697,3,AX,1,100,0.955
1734686404.941830,681370.000,43697,3,AX,1,100,0.958
1734686404.981831,681410.000,43713,2,AX,1,100,0.956
1734686405.021833,681450.000,43713,2,AX,1,100,0.954
1734686405.061834,681490.000,43731,3,AX,1,100,0.955
1734686405.101836,681530.000,43731,3,AX,1,100,0.957
1734686405.141837,681570.000,43731,3,AX,1,100,0.956
1734686405.174839,681603.000,43747,2,AX,1,100,0.958
1734686405.207840,681636.000,43747,2,AX,1,100,0.954
1734686405.247841,681676.000,43764,3,AX,1,100,0.955
1734686405.287843,681716.000,43764,3,AX,1,100,0.959
1734686405.327844,681756.000,43764,3,AX,1,100,0.951
1734686405.367846,681796.000,43780,3,AX,1,100,0.960
1734686405.407847,681836.000,43780,3,AX,1,100,0.953
1734686405.447849,681876.000,43780,3,AX,1,100,0.956
1734686405.487850,681916.000,43800,2,AX,1,100,0.958
1734686405.527852,681956.000,43800,2,AX,1,100,0.955
1734686405.567853,681996.000,43814,3,AX,1,100,0.955
1734686405.607855,682036.000,43814,3,AX,1,100,0.954
1734686405.647856,682076.000,43814,3,AX,1,100,0.954
1734686405.687858,682116.000,43831,2,AX,1,100,0.960
1734686405.727859,682156.000,43831,2,AX,1,100,0.953
1734686405.767861,682196.000,43848,3,AX,1,100,0.953
1734686405.807863,682236.000,43848,3,AX,1,100,0.958
1734686405.847864,682276.000,43848,3,AX,1,100,0.956
1734686405.887865,682316.000,43865,2,AX,1,100,0.956
1734686405.927867,682356.000,43865,2,AX,1,100,0.957
1734686405.967868,682396.000,43880,3,AX,1,100,0.954
1734686406.007870,682436.000,43880,3,AX,1,100,0.957
1734686406.047871,682476.000,43880,3,AX,1,100,0.960
1734686406.087873,682516.000,43903,4,AX,1,100,0.952
1734686406.127874,682556.000,43903,4,AX,1,100,0.957
1734686406.167876,682596.000,43903,4,AX,1,100,0.958
1734686406.207877,682636.000,43903,4,AX,1,100,0.954
1734686406.247879,682676.000,43917,2,AX,1,100,0.953
1734686406.287880,682716.000,43917,2,AX,1,100,0.957
1734686406.323549,682751.667,43936,3,AX,1,100,0.953
1734686406.359216,682787.333,43936,3,AX,1,100,0.957
1734686406.394884,682823.000,43936,3,AX,1,100,0.954
1734686406.434886,682863.000,43953,3,AX,1,100,0.956
1734686406.474887,682903.000,43953,3,AX,1,100,0.958
1734686406.514889,682943.000,43953,3,AX,1,100,0.955
1734686406.554890,682983.000,43970,2,AX,1,100,0.956
1734686406.594892,683023.000,43970,2,AX,1,100,0.956
1734686406.634893,683063.000,43984,3,AX,1,100,0.956
1734686406.674895,683103.000,43984,3,AX,1,100,0.956
1734686406.714896,683143.000,43984,3,AX,1,100,0.955
1734686406.754898,683183.000,44002,2,AX,1,100,0.958
1734686406.794899,683223.000,44002,2,AX,1,100,0.956
1734686406.834901,683263.000,44018,3,AX,1,100,0.952
1734686406.874902,683303.000,44018,3,AX,1,100,0.957
1734686406.914904,683343.000,44018,3,AX,1,100,0.955
1734686406.954906,683383.000,44035,2,AX,1,100,0.957
1734686406.994907,683423.000,44035,2,AX,1,100,0.953
1734686407.034909,683463.000,44052,3,AX,1,100,0.959
1734686407.074910,683503.000,44052,3,AX,1,100,0.956
1734686407.114912,683543.000,44052,3,AX,1,100,0.955
1734686407.154913,683583.000,44069,2,AX,1,100,0.955
1734686407.194915,683623.000,44069,2,AX,1,100,0.954
1734686407.234916,683663.000,44085,3,AX,1,100,0.956
1734686407.274918,683703.000,44085,3,AX,1,100,0.957
1734686407.314919,683743.000,44085,3,AX,1,100,0.955
1734686407.350587,683778.667,44102,3,AX,1,100,0.959
1734686407.386255,683814.333,44102,3,AX,1,100,0.954
1734686407.421923,683850.000,44102,3,AX,1,100,0.956
1734686407.461925,683890.000,44119,2,AX,1,100,0.954
1734686407.501926,683930.000,44119,2,AX,1,100,0.958
1734686407.541928,683970.000,44134,3,AX,1,100,0.955
1734686407.581929,684010.000,44134,3,AX,1,100,0.956
1734686407.621931,684050.000,44134,3,AX,1,100,0.959
1734686407.661932,684090.000,44150,2,AX,1,100,0.955
1734686407.701934,684130.000,44150,2,AX,1,100,0.953
1734686407.741602,684169.667,44168,3,AX,1,100,0.954
1734686407.781270,684209.333,44168,3,AX,1,100,0.959
1734686407.820938,684249.000,44168,3,AX,1,100,0.953
1734686407.860940,684289.000,44184,2,AX,1,100,0.956
1734686407.900941,684329.000,44184,2,AX,1,100,0.956
1734686407.940943,684369.000,44201,3,AX,1,100,0.960
1734686407.980944,684409.000,44201,3,AX,1,100,0.958
1734686408.020946,684449.000,44201,3,AX,1,100,0.952
1734686408.060947,684489.000,44218,2,AX,1,100,0.956
1734686408.100949,684529.000,44218,2,AX,1,100,0.957
1734686408.140950,684569.000,44235,3,AX,1,100,0.953
1734686408.180952,684609.000,44235,3,AX,1,100,0.956
1734686408.220953,684649.000,44235,3,AX,1,100,0.957
1734686408.260955,684689.000,44251,3,AX,1,100,0.954
1734686408.300956,684729.000,44251,3,AX,1,100,0.954
1734686408.340958,684769.000,44251,3,AX,1,100,0.957
1734686408.380959,684809.000,44266,2,AX,1,100,0.956
1734686408.420961,684849.000,44266,2,AX,1,100,0.953
1734686408.460962,684889.000,44283,3,AX,1,100,0.959
1734686408.500964,684929.000,44283,3,AX,1,100,0.955
1734686408.540965,684969.000,44283,3,AX,1,100,0.958
1734686408.580966,685009.000,44300,2,AX,1,100,0.957
1734686408.620968,685049.000,44300,2,AX,1,100,0.955
1734686408.656636,685084.667,44316,3,AX,1,100,0.955
1734686408.692304,685120.333,44316,3,AX,1,100,0.952
1734686408.727972,685156.000,44316,3,AX,1,100,0.958
1734686408.767974,685196.000,44332,2,AX,1,100,0.956
1734686408.807975,685236.000,44332,2,AX,1,100,0.958
1734686408.847977,685276.000,44348,3,AX,1,100,0.956
1734686408.887978,685316.000,44348,3,AX,1,100,0.954
1734686408.927980,685356.000,44348,3,AX,1,100,0.952
1734686408.967981,685396.000,44367,3,AX,1,100,0.957
1734686409.007983,685436.000,44367,3,AX,1,100,0.956
1734686409.047984,685476.000,44367,3,AX,1,100,0.955
1734686409.087986,685516.000,44384,2,AX,1,100,0.954
1734686409.127987,685556.000,44384,2,AX,1,100,0.955
1734686409.167989,685596.000,44399,3,AX,1,100,0.958
1734686409.207990,685636.000,44399,3,AX,1,100,0.958
1734686409.247992,685676.000,44399,3,AX,1,100,0.954
1734686409.287993,685716.000,44415,2,AX,1,100,0.955
1734686409.327995,685756.000,44415,2,AX,1,100,0.961
1734686409.367996,685796.000,44432,3,AX,1,100,0.957
1734686409.407998,685836.000,44432,3,AX,1,100,0.954
1734686409.447999,685876.000,44432,3,AX,1,100,0.954
1734686409.488001,685916.000,44449,2,AX,1,100,0.958
1734686409.528002,685956.000,44449,2,AX,1,100,0.954
1734686409.568004,685996.000,44465,3,AX,1,100,0.956
1734686409.608005,686036.000,44465,3,AX,1,100,0.955
1734686409.648007,686076.000,44465,3,AX,1,100,0.955
1734686409.688008,686116.000,44480,2,AX,1,100,0.954
1734686409.728010,686156.000,44480,2,AX,1,100,0.957
1734686409.763678,686191.667,44500,3,AX,1,100,0.958
1734686409.799346,686227.333,44500,3,AX,1,100,0.957
1734686409.835014,686263.000,44500,3,AX,1,100,0.954
1734686409.875015,686303.000,44516,3,AX,1,100,0.954
1734686409.915017,686343.000,44516,3,AX,1,100,0.958
1734686409.955018,686383.000,44516,3,AX,1,100,0.955
1734686409.995020,686423.000,44533,2,AX,1,100,0.958
1734686410.035021,686463.000,44533,2,AX,1,100,0.958
1734686410.075023,686503.000,44548,3,AX,1,100,0.956
1734686410.115024,686543.000,44548,3,AX,1,100,0.958
1734686410.155026,686583.000,44548,3,AX,1,100,0.955
1734686410.195027,686623.000,44567,2,AX,1,100,0.959
1734686410.235029,686663.000,44567,2,AX,1,100,0.958
1734686410.275030,686703.000,44583,3,AX,1,100,0.959
1734686410.315032,686743.000,44583,3,AX,1,100,0.956
1734686410.355033,686783.000,44583,3,AX,1,100,0.958
1734686410.395535,686823.500,44601,2,AX,1,100,0.957
1734686410.436036,686864.000,44601,2,AX,1,100,0.954
1734686410.475704,686903.667,44615,3,AX,1,100,0.954
1734686410.515373,686943.333,44615,3,AX,1,100,0.956
1734686410.555041,686983.000,44615,3,AX,1,100,0.958
1734686410.595042,687023.000,44634,3,AX,1,100,0.957
1734686410.635044,687063.000,44634,3,AX,1,100,0.956
1734686410.675045,687103.000,44634,3,AX,1,100,0.955
1734686410.715047,687143.000,44650,2,AX,1,100,0.957
1734686410.755048,687183.000,44650,2,AX,1,100,0.959
1734686410.795050,687223.000,44668,3,AX,1,100,0.957
1734686410.835051,687263.000,44668,3,AX,1,100,0.954
1734686410.875053,687303.000,44668,3,AX,1,100,0.956
1734686410.915054,687343.000,44682,2,AX,1,100,0.958
1734686410.955056,687383.000,44682,2,AX,1,100,0.951
1734686410.990391,687418.333,44699,3,AX,1,100,0.961
1734686411.025725,687453.667,44699,3,AX,1,100,0.957
1734686411.061060,687489.000,44699,3,AX,1,100,0.956
1734686411.101061,687529.000,44716,3,AX,1,100,0.955
1734686411.141063,687569.000,44716,3,AX,1,100,0.954
1734686411.181064,687609.000,44716,3,AX,1,100,0.955
1734686411.221066,687649.000,44738,3,AX,1,100,0.951
1734686411.261067,687689.000,44738,3,AX,1,100,0.958
1734686411.301069,687729.000,44738,3,AX,1,100,0.958
1734686411.341070,687769.000,44756,3,AX,1,100,0.952
1734686411.381072,687809.000,44756,3,AX,1,100,0.960
1734686411.421073,687849.000,44756,3,AX,1,100,0.956
1734686411.461075,687889.000,44774,2,AX,1,100,0.955
1734686411.501076,687929.000,44774,2,AX,1,100,0.949
1734686411.541078,687969.000,44788,3,AX,1,100,0.958
1734686411.581079,688009.000,44788,3,AX,1,100,0.957
1734686411.621081,688049.000,44788,3,AX,1,100,0.954
1734686411.661082,688089.000,44805,3,AX,1,100,0.954
1734686411.701084,688129.000,44805,3,AX,1,100,0.957
1734686411.741085,688169.000,44805,3,AX,1,100,0.956
1734686411.781087,688209.000,44822,2,AX,1,100,0.956
1734686411.821088,688249.000,44822,2,AX,1,100,0.957
1734686411.861090,688289.000,44839,3,AX,1,100,0.956
1734686411.901091,688329.000,44839,3,AX,1,100,0.956
1734686411.941093,688369.000,44839,3,AX,1,100,0.952
1734686411.981094,688409.000,44855,3,AX,1,100,0.957
1734686412.021096,688449.000,44855,3,AX,1,100,0.954
1734686412.061097,688489.000,44855,3,AX,1,100,0.955
1734686412.096765,688524.667,44871,3,AX,1,100,0.956
1734686412.132433,688560.333,44871,3,AX,1,100,0.956
1734686412.168101,688596.000,44871,3,AX,1,100,0.956
1734686412.208103,688636.000,44889,2,AX,1,100,0.960
1734686412.248104,688676.000,44889,2,AX,1,100,0.955
1734686412.288106,688716.000,44906,3,AX,1,100,0.955
1734686412.328107,688756.000,44906,3,AX,1,100,0.955
1734686412.368109,688796.000,44906,3,AX,1,100,0.955
1734686412.408110,688836.000,44923,2,AX,1,100,0.955
1734686412.448112,688876.000,44923,2,AX,1,100,0.954
1734686412.488113,688916.000,44938,3,AX,1,100,0.957
1734686412.528115,688956.000,44938,3,AX,1,100,0.956
1734686412.568116,688996.000,44938,3,AX,1,100,0.956
1734686412.608118,689036.000,44954,2,AX,1,100,0.957
1734686412.648119,689076.000,44954,2,AX,1,100,0.955
1734686412.688121,689116.000,44971,3,AX,1,100,0.954
1734686412.728122,689156.000,44971,3,AX,1,100,0.957
1734686412.768124,689196.000,44971,3,AX,1,100,0.956
1734686412.808125,689236.000,44988,2,AX,1,100,0.957
1734686412.848127,689276.000,44988,2,AX,1,100,0.954
1734686412.888129,689316.000,45003,3,AX,1,100,0.954
1734686412.928130,689356.000,45003,3,AX,1,100,0.956
1734686412.968131,689396.000,45003,3,AX,1,100,0.954
1734686413.008133,689436.000,45021,3,AX,1,100,0.956
1734686413.048134,689476.000,45021,3,AX,1,100,0.954
1734686413.088136,689516.000,45021,3,AX,1,100,0.955
1734686413.128137,689556.000,45039,2,AX,1,100,0.952
1734686413.168139,689596.000,45039,2,AX,1,100,0.954
1734686413.208140,689636.000,45055,3,AX,1,100,0.954
1734686413.248142,689676.000,45055,3,AX,1,100,0.952
1734686413.288143,689716.000,45055,3,AX,1,100,0.955
1734686413.328145,689756.000,45071,2,AX,1,100,0.955
1734686413.368146,689796.000,45071,2,AX,1,100,0.955
1734686413.403481,689831.333,45087,3,AX,1,100,0.952
1734686413.438816,689866.667,45087,3,AX,1,100,0.959
1734686413.474150,689902.000,45087,3,AX,1,100,0.956
1734686413.514152,689942.000,45104,3,AX,1,100,0.953
1734686413.554153,689982.000,45104,3,AX,1,100,0.956
1734686413.594155,690022.000,45104,3,AX,1,100,0.957
1734686413.634156,690062.000,45120,2,AX,1,100,0.954
1734686413.674158,690102.000,45120,2,AX,1,100,0.954
1734686413.714159,690142.000,45140,3,AX,1,100,0.957
1734686413.754161,690182.000,45140,3,AX,1,100,0.956
1734686413.794163,690222.000,45140,3,AX,1,100,0.958
1734686413.834164,690262.000,45154,2,AX,1,100,0.955
1734686413.874166,690302.000,45154,2,AX,1,100,0.957
1734686413.914167,690342.000,45171,3,AX,1,100,0.955
1734686413.954169,690382.000,45171,3,AX,1,100,0.952
1734686413.994170,690422.000,45171,3,AX,1,100,0.952
1734686414.034171,690462.000,45187,2,AX,1,100,0.955
1734686414.074173,690502.000,45187,2,AX,1,100,0.957
1734686414.114174,690542.000,45205,3,AX,1,100,0.954
1734686414.154176,690582.000,45205,3,AX,1,100,0.960
1734686414.194177,690622.000,45205,3,AX,1,100,0.956
1734686414.234179,690662.000,45219,2,AX,1,100,0.956
1734686414.274180,690702.000,45219,2,AX,1,100,0.957
1734686414.314182,690742.000,45236,3,AX,1,100,0.952
1734686414.354183,690782.000,45236,3,AX,1,100,0.953
1734686414.394185,690822.000,45236,3,AX,1,100,0.953
1734686414.434186,690862.000,45253,2,AX,1,100,0.952
1734686414.474188,690902.000,45253,2,AX,1,100,0.956
1734686414.509856,690937.667,45272,3,AX,1,100,0.957
1734686414.545524,690973.333,45272,3,AX,1,100,0.958
1734686414.581192,691009.000,45272,3,AX,1,100,0.955
1734686414.621193,691049.000,45286,3,AX,1,100,0.958
1734686414.661195,691089.000,45286,3,AX,1,100,0.957
1734686414.701196,691129.000,45286,3,AX,1,100,0.955
1734686414.741198,691169.000,45304,2,AX,1,100,0.953
1734686414.781199,691209.000,45304,2,AX,1,100,0.955
1734686414.821201,691249.000,45320,3,AX,1,100,0.958
1734686414.861202,691289.000,45320,3,AX,1,100,0.955
1734686414.901204,691329.000,45320,3,AX,1,100,0.954
1734686414.941206,691369.000,45337,2,AX,1,100,0.958
1734686414.981207,691409.000,45337,2,AX,1,100,0.953
1734686415.021209,691449.000,45351,3,AX,1,100,0.955
1734686415.061210,691489.000,45351,3,AX,1,100,0.957
1734686415.101212,691529.000,45351,3,AX,1,100,0.953
1734686415.140713,691568.500,45371,2,AX,1,100,0.957
1734686415.180214,691608.000,45371,2,AX,1,100,0.956
1734686415.220549,691648.333,45389,3,AX,1,100,0.958
1734686415.260884,691688.667,45389,3,AX,1,100,0.956
1734686415.301219,691729.000,45389,3,AX,1,100,0.956
1734686415.341221,691769.000,45406,3,AX,1,100,0.957
1734686415.381222,691809.000,45406,3,AX,1,100,0.959
1734686415.421224,691849.000,45406,3,AX,1,100,0.956
1734686415.461225,691889.000,45422,2,AX,1,100,0.956
1734686415.501227,691929.000,45422,2,AX,1,100,0.956
1734686415.541228,691969.000,45438,3,AX,1,100,0.953
1734686415.581230,692009.000,45438,3,AX,1,100,0.955
1734686415.621231,692049.000,45438,3,AX,1,100,0.955
1734686415.656566,692084.333,45454,3,AX,1,100,0.955
1734686415.691900,692119.667,45454,3,AX,1,100,0.960
1734686415.727235,692155.000,45454,3,AX,1,100,0.954
1734686415.767236,692195.000,45472,2,AX,1,100,0.956
1734686415.807238,692235.000,45472,2,AX,1,100,0.956
1734686415.847239,692275.000,45488,3,AX,1,100,0.952
1734686415.887241,692315.000,45488,3,AX,1,100,0.958
1734686415.927243,692355.000,45488,3,AX,1,100,0.958
1734686415.967244,692395.000,45503,2,AX,1,100,0.952
1734686416.007246,692435.000,45503,2,AX,1,100,0.958
1734686416.047247,692475.000,45522,3,AX,1,100,0.955
1734686416.087249,692515.000,45522,3,AX,1,100,0.957
1734686416.127250,692555.000,45522,3,AX,1,100,0.958
1734686416.167252,692595.000,45539,2,AX,1,100,0.954
1734686416.207253,692635.000,45539,2,AX,1,100,0.958
1734686416.247255,692675.000,45561,6,AX,1,100,0.948
1734686416.287256,692715.000,45561,6,AX,1,100,0.958
1734686416.327258,692755.000,45561,6,AX,1,100,0.956
1734686416.367259,692795.000,45561,6,AX,1,100,0.949
1734686416.407261,692835.000,45561,6,AX,1,100,0.956
1734686416.447262,692875.000,45561,6,AX,1,100,0.953
1734686416.487264,692915.000,45578,2,AX,1,100,0.960
1734686416.527265,692955.000,45578,2,AX,1,100,0.956
1734686416.567267,692995.000,45595,3,AX,1,100,0.959
1734686416.607268,693035.000,45595,3,AX,1,100,0.956
1734686416.647270,693075.000,45595,3,AX,1,100,0.955
1734686416.687271,693115.000,45611,2,AX,1,100,0.953
1734686416.727273,693155.000,45611,2,AX,1,100,0.956
1734686416.767274,693195.000,45628,3,AX,1,100,0.958
1734686416.807276,693235.000,45628,3,AX,1,100,0.956
1734686416.847277,693275.000,45628,3,AX,1,100,0.958
